Index,CANCER,Bcell_l_Danaher17,Bcell_sc,MemBcell_sc,NaiBcell_sc,Plasma_sc,CD4Tcell_Combes22,CD4Tcell_IL2_I_Kaptein2022,CD4Tcell_sc,Th17CD4Tcell_sc,CD8Tcell_sc,BadCD8Tcell_l_SadeFeldman18,CD8Tcell_Combes22,DualExpandedTcell_l_Wu20,GoodCD8Tcell_l_SadeFeldman18,ResourceCD8Tcell_sc,CMCD4Tcell_sc,MemTcell_sc,NaiTcell_l_Li19,NaiTcell_sc,Tcell_markers,Tcell_Combes22,Tcell_IL7Rmax_sc,Tcell_l_Danaher17,CytotoxSig_Davoli,CytotoxTcell_Jiang,CytoxAct_Rooney,Cytotoxic_l_Danaher17,CytotoxTcell_sc,CytoxTcell_l_Li19,ExhTcell_Jiang,ExhCD8Tcell_l_Danaher17,ExhCD8Tcell_sc,ExhTcell_l_Li19,ExhTcell_l_Tirosh16,Target_marker_GeneBio,Target_marker_CTLA4,Target_marker_PD1,Target_marker_PDL1,Immune_checkpoints,RegTcell_Blood_l_Zhang18,RegTcell_Combes22,RegTcell_l_Li19,RegTcell_sc,RegTcell_Tumor_l_Zhang18,CD56brightNK_sc,CD56dimNK_l_Danaher17,CD56dimNK_sc,NK_l_Danaher17,NKcell_sc,ILC1,ILC2,ILC3,cDC_CCR7_sc,cDC_sc,cDC1_Combes22,cDC1_I_Liu2018,cDC1_sc,cDC2_Combes22,cDC2_sc,pDC_sc,Macrophage_TAM,Macrophage_Combes22,Macrophage_CXCL9_sc,Macrophage_l_Danaher17,Macrophage_MARCO_sc,Macrophage_MSR1_sc,Macrophage_sc,ClassMonocyte_Combes22,ClassMonocyte_sc,NClassMonocyte_sc,InflamMonocyte_sc,Monocyte_sc,Myeloid_Combes22,Myeloid_sc,Basophil_sc,Eosinophil_sc,Granulocyte_sc,Neutrophil_sc,Mast_sc,Mast_l_Danaher17,Erythrocyte_sc,Platelet_sc,HematoStem_sc,Stroma_Combes22,Pericyte_sc,Nurmik_CAFs,Fibroblast_sc,InflamFibroblast_sc,Endothelial_sc,Endothelial_Kahn20,Cholangiocyte_sc,Epithelial_sc,Mesothelial_sc,Adipocyte_sc,Hepatocyte_sc,PancreaticEndocrine_sc,Pneumocyte_sc,Anti apoptosis pathway,Pro apoptotic pathway,Fehrenbacher_Teff,Ayers_IFNg6,Ayers_IFNg18,IFNG_l_Rozeman21,TGFb_pan,EMT1,EMT2,EMT3,TGFb_set,TGFb_CCR,Cytokine_Ils,Cytokine_TNF,Cytokine_IFNs,Cytokine_GF,Cytokine_CSF,Cytokine_Chemokines,Messina_CKS,Proliferating_G1S_sc,Proliferating_G2M_sc,Proliferating_sc,TLS_v1_Cabrita20,TLS_v2_Cabrita20,DNA_replication,Cell_cycle,Cell_cycle_reg,Nucleotide_excision_repair,Fanconi_anemia,Homologous_recombination,Base_excision_repair,APOBEC_set,Ubiquitous_immune_sc,Ubiquitous_sc,Reference_NanoString09
IMVigor210-75142f-ar-75142fc,0.48416415,-0.5686285,0.7891663,3.631558,-1.5964687,0.15094158,2.5610323,1.8603369,2.1751924,0.587066,5.5069575,0.7449318,2.3783996,3.424125,2.849066,3.2138958,0.7674334,2.8147254,4.554208,2.0229824,1.2905698,2.1054964,2.8296757,1.1434808,1.9664742,3.5858855,0.99236155,2.592272,0.18527628,0.49964815,2.1070096,0.14217384,1.8789035,1.5499667,1.3058053,2.305577,-0.073979795,4.5728045,2.0899131,1.3941483,0.43014985,1.5423288,0.12749052,0.9102639,1.4448954,3.2115421,0.06743101,-0.42169142,-0.79529816,4.5871596,2.2070813,2.249158,1.862571,0.20607203,0.8979757,3.3505824,0.045625295,1.2628756,3.397602,3.579075,0.7776686,1.3665468,1.5724624,-0.20780988,0.5640826,0.41816077,-1.5868303,0.7429416,1.7652451,-0.6014101,-0.23685697,-1.1770498,0.26797467,1.9531099,-0.027609307,-0.27941173,4.2353396,-0.30863762,0.5625551,1.3902334,-0.28158396,2.7144368,1.7027345,1.8689227,1.4503207,-0.14915326,1.8457093,2.3049705,-0.2619472,1.010798,1.1994071,0.75444984,0.093120426,1.4760376,1.9151882,2.7066233,2.1134076,0.6760824,2.4308317,1.5937021,1.1861874,1.5017751,2.7860124,1.8501155,2.3323958,0.9407959,1.8685038,1.5688304,0.08927575,0.7982917,1.2938442,2.8505707,2.4837878,2.2052388,2.8605146,1.494598,0.64313006,1.4635423,1.2243662,1.2333312,1.865601,0.22821082,1.263447,0.11034085,1.2394192,1.2416812,4.2688174,2.9301686,-0.122626334,3.6175187,3.4441779,2.3370242,2.8428814
IMVigor210-7538ad-ar-7538ad9,0.48419422,0.5104798,1.7164071,4.172353,-1.7286426,0.24162579,1.8905318,2.3823104,4.1820855,0.95420575,4.8296747,0.55890894,2.5158775,3.0478845,2.0237198,2.8213863,0.9267354,2.1587098,3.9040537,2.081804,0.5886425,1.9201602,2.8632016,1.4286984,1.3702292,3.1656504,0.6259507,1.4774748,0.77148294,0.549599,2.1103835,0.7482625,1.699999,1.6662998,0.49914584,1.8954219,-2.3076575,5.0947785,2.287096,1.3678048,0.7224777,1.5091816,0.077375084,0.55388606,0.9498152,2.9369497,-0.24593022,0.028843623,-0.98316014,4.2891417,2.220558,2.3452017,2.2844543,0.92801565,1.5544996,3.9586225,0.38335738,2.4219651,3.2800095,3.355884,0.60590315,1.2661302,1.4362078,-0.33046514,0.3785777,0.4541963,-1.5940223,0.76656073,0.8498485,0.39891633,1.9870346,-1.3492103,0.3832872,2.4073026,0.3083068,0.61609983,3.828613,-0.30880567,0.5429865,3.079673,1.5450752,2.4213169,2.0067947,0.39990187,1.8591639,-0.5123673,3.2541325,1.8213345,-0.44808266,0.29157528,0.98072183,0.7162973,0.81300706,0.890325,1.7370348,2.6816547,2.6036825,1.4471264,2.644813,1.515667,1.2283319,1.8593607,2.7466807,1.9181772,2.1330554,0.63557124,1.7582536,0.57077587,-0.38278264,0.61857605,1.4607184,3.1173449,2.5266,1.9733553,2.8527937,1.7562152,1.6725576,1.4333142,1.5341362,1.2329316,1.9006991,0.9628935,1.3106278,0.3913377,1.0326637,1.2531598,4.3901243,3.4940753,-0.21636358,6.9097548,3.456974,2.22831,2.871077
IMVigor210-753d4b-ar-753d4bb,0.4840749,-0.60458446,0.5075039,3.9085557,-1.6508839,-0.09849268,3.6508467,2.1730525,3.1080816,0.94431365,4.9516387,0.6895317,2.4895556,3.3279362,2.510568,2.8489585,1.3512768,2.4969137,3.8612785,1.6811316,1.3541105,2.0141053,2.5689924,1.3523706,1.7960813,3.3804803,0.8128719,2.0800874,0.5766828,0.89252496,2.446882,0.43652856,1.9849657,1.5038269,1.131157,2.0522885,-0.99590784,5.0396504,1.6963371,1.483862,0.48921832,1.5489035,0.17318454,0.66093165,1.1543764,2.9531221,-0.11270397,-0.22344199,-0.7307298,4.6178784,2.2948585,2.3798366,1.9663885,-0.14199491,1.2632751,3.4327216,0.54870653,1.8865274,4.132869,4.222854,0.6352629,1.3580445,1.2924025,-0.48124555,0.38176638,0.4085469,-1.7976533,0.7179637,1.6293616,0.69152504,1.2705204,-1.370128,0.8221977,2.3035433,0.33873054,-0.34167105,4.0842285,0.20735599,1.0181988,1.2403907,-0.7442819,2.695843,1.9391884,0.91332847,1.4517554,-0.1363452,0.19343871,2.2849813,0.09069872,0.64645654,1.213977,1.2587515,0.6453472,1.9799111,1.8620821,2.716101,2.4334705,0.92215365,3.0677257,1.642314,1.1363951,1.2922419,2.7418368,1.6466355,2.6083815,1.3125106,1.9152801,2.240194,-0.32890874,0.6025258,1.2892748,2.9083269,2.488635,2.3869867,2.7940974,1.34003,0.33838886,1.420792,1.6621746,1.4508126,1.3783929,0.0048383293,1.3677742,0.13567533,1.1230606,1.3396232,4.4267097,3.2651885,-0.17176905,3.116378,3.4702907,2.3374722,2.8755805
IMVigor210-75f12d-ar-75f12d1,0.48402056,-0.57498074,0.33955473,4.1375017,-1.5043508,-0.07163988,2.2272408,2.1641598,2.8252468,0.82312775,5.322125,0.6756656,2.4733431,3.226589,2.928024,3.7168894,0.92284673,2.6659615,4.4466877,1.8692402,1.1172984,2.179921,2.8747756,1.4021451,1.9264286,3.7157266,1.1050423,3.0710773,0.38530517,0.89896715,2.6286771,0.33740425,1.9854163,1.9851172,1.3706834,2.7491508,-0.306207,4.9170227,3.1853075,1.9338778,0.6589657,1.7233828,0.22376256,1.0992284,1.5721064,0.7783817,0.11297792,-0.39986518,-0.9442876,1.5908523,2.2474058,2.2372816,1.8714745,0.17281911,1.0186908,4.055648,0.34168935,2.202991,3.2087886,3.330494,1.195036,1.4725057,1.5073254,0.047601428,0.54972047,0.62094396,-1.8231117,0.653005,1.866602,-0.28356165,0.28085965,-1.2744488,-0.01290131,2.1394825,-0.06830113,-0.32060778,3.6345844,-0.42641655,0.51978385,1.0800279,-1.0670383,2.667418,1.9243597,0.5882835,1.5345227,-0.06728107,1.2106824,2.301334,-0.19947018,1.2018478,1.4734237,0.6488075,0.5485042,1.8968832,1.7575936,2.693505,2.2028732,1.2808536,2.7133648,1.5090321,1.47291,2.2050657,2.9763196,2.2640321,2.474898,1.3439673,1.97034,1.8027308,-0.2114082,0.81010675,1.4312457,2.7251492,2.4325707,2.4804604,2.9354188,1.4499738,0.2602389,1.9492885,1.2900952,1.2160234,1.7630373,-0.086878166,1.337145,0.11324677,2.4814923,1.3206766,4.443588,3.0027797,-0.09100643,3.1387436,3.4300537,2.2699478,2.8007529
IMVigor210-76a431-ar-76a431b,0.48407048,-0.4800059,0.89469385,3.910018,-1.6179982,-0.3731178,2.381802,2.414249,3.1220517,0.66334444,4.9638743,0.6310986,2.6040292,3.3579385,2.5264902,2.5881436,1.3592668,2.5081797,4.3884497,1.7333267,1.3074968,2.1860044,2.3736496,1.3879753,1.6505436,3.3840406,0.79758644,2.1752608,0.3923802,0.763718,2.571378,0.92096126,1.9327738,1.7866844,1.4581902,2.2081356,-0.7089597,4.816132,2.108187,1.4887533,0.5574058,1.2231774,0.11245364,0.8433362,1.2458041,3.169888,0.020965066,-0.47140127,-0.5964565,4.7890873,2.3175929,2.402057,2.0233872,0.244196,1.1601876,3.9927597,0.52669305,1.6506855,3.1381307,3.1754942,0.72494495,1.4259814,1.5814042,-0.36817396,0.62408,0.45733497,-1.6840773,0.7823136,1.5164921,-0.7842562,1.6023034,-1.2858533,0.08115062,2.3334875,0.045016196,-0.09499133,4.5372143,-0.23424792,0.5887009,1.711553,0.20774916,2.280059,1.7482779,0.98990256,1.530222,-0.21607363,-0.21857858,2.2384896,-0.06556921,0.99294007,1.4997733,0.76640713,0.43212357,1.424361,1.9190067,2.7108145,2.1765351,0.6076064,2.7647038,1.6621743,1.2647994,1.8290528,2.955335,1.9516655,2.712173,1.6864426,2.187487,2.2290704,-0.20236981,0.6821033,1.4671584,3.2721825,2.5272965,2.257059,2.9581604,1.49887,0.43969786,1.7427795,1.1235055,1.119901,1.6618034,0.120762825,1.2252719,0.07182263,1.2264816,1.299915,4.4591055,2.893034,-0.041596714,2.7300415,3.4648309,2.3247647,2.8422277
IMVigor210-771445-ar-771445e,0.48411193,-0.46668133,0.9301357,4.3952293,-1.6437161,-0.084775105,1.8492719,2.041661,2.0677483,-0.043115724,5.4660687,0.8640276,2.8693385,3.207582,2.9598083,3.8214805,0.6915614,2.7129395,4.514603,1.6540514,1.6802206,2.2223678,2.5342906,1.5085429,1.8473532,3.5411756,0.89457583,2.7025657,0.14830133,0.69107443,2.6491394,0.21572442,2.286368,2.5004096,1.5780625,3.1751862,1.049243,4.838604,3.3299694,2.1967843,0.7506206,1.9757642,0.5437125,1.4806484,1.9137939,1.5643611,-0.0062015387,-0.2991894,-1.0713524,2.7993593,2.1549459,2.3600056,1.9540174,0.32528847,0.83244807,3.578806,-0.10938518,1.3980324,3.0367045,3.0193193,0.5973016,1.3758073,1.3590053,1.3510511,0.4837061,0.18382198,-1.7998487,0.6160083,1.8955994,-0.33991233,0.69882715,-1.363606,0.53365874,2.2881577,0.33753318,-0.32290605,4.4943986,0.05244937,0.8982676,1.519672,-0.4542701,2.9248393,1.9198983,1.342834,1.6343526,-0.20892191,-0.3019228,2.2380228,-0.0506808,1.1266158,1.2671719,0.51349384,0.4263212,1.1405903,2.014497,2.7096617,1.9874004,1.2530205,2.6396723,1.6231766,2.007888,3.0166345,2.9346673,2.6381347,2.462035,2.0150154,2.2162075,2.8152575,-0.05358393,0.92895865,1.1166798,2.9463916,2.4757793,2.4433215,3.0138187,1.817137,0.9544715,1.5579001,1.1386625,1.1780443,2.0877435,0.045230042,1.3016609,0.090559855,1.1072179,1.3031479,4.3448973,2.774628,0.12175071,3.348449,3.4419618,2.3111398,2.8448243
IMVigor210-7829a3-ar-7829a34,0.48416436,-0.65141463,0.68481404,4.6863427,-1.7044855,0.11045492,2.7016127,2.1749866,3.0991747,1.3621892,5.069207,0.5465838,2.4521773,3.2677784,2.7545516,3.0153701,0.7563176,2.502339,4.635376,2.068648,1.2888762,2.0771143,2.4924257,1.3455476,1.6804457,3.3616762,0.8638878,2.2144723,0.5778714,0.89571625,2.3575912,1.0577207,1.6836224,1.6248926,0.5965619,2.652252,-0.35468376,4.2846775,3.562238,1.8925668,0.7153186,1.5390251,0.25962842,1.0536423,1.6086729,3.1187906,-0.074232,-0.25358057,-1.0729984,4.0840464,2.2342472,2.3368075,2.040811,0.30830583,1.2465782,3.921791,0.18477207,2.1375065,3.0359006,2.1348877,0.56392074,1.471654,1.5260082,-0.16985087,0.46359664,0.3349909,-1.4413304,0.74636614,1.2005577,-0.016395468,1.4066293,-1.280193,0.70191664,2.1708286,0.12369585,0.25331992,3.6779308,-0.02315307,0.78279316,1.8722497,0.4888189,2.8544912,2.1356843,0.468732,1.4702517,-0.110819444,2.2568734,2.1263108,-0.21198374,0.30342907,1.0243434,1.166676,0.44033173,1.5030683,1.7100886,2.703304,2.384854,1.4715606,2.6440272,1.5891695,1.3005285,1.9000158,2.8884616,2.0048912,2.2288523,1.1461236,1.3851696,1.4313612,-0.31858498,0.63663363,1.3231542,3.1086493,2.2639942,2.3478506,2.79379,1.368331,0.81913567,1.546216,1.7809163,1.5549377,1.5506204,0.24995598,1.331627,1.054661,2.4729483,1.1128579,4.5168533,3.7549608,-0.42744672,5.3222804,3.463592,2.352091,2.823602
IMVigor210-789319-ar-7893196,0.4841612,0.5044862,1.8677641,3.5690567,-1.7125784,0.32051188,2.3418446,2.42422,3.311449,0.6860246,4.4448504,0.5354804,2.6059446,2.7960048,1.588085,1.9569143,1.5543779,2.0117562,2.7561314,1.5066426,1.2283022,1.6419507,2.4463778,1.3558582,1.2091496,2.7162435,0.5115906,0.76795304,0.7223009,0.79199064,2.7463264,1.0034316,1.866265,1.7677047,0.919075,2.0412617,-2.174493,5.441173,2.2509637,1.4641076,0.5149944,1.5840906,0.14453885,0.41876864,1.0854248,3.3627431,-0.19527854,-0.42924085,-0.55204695,4.5534797,2.2095313,2.3183804,2.1111,0.1934446,1.1926413,4.000533,0.19353618,1.8953556,3.4052534,3.5419133,0.24871576,1.4629488,1.3951854,-0.5938939,0.41467375,1.0581009,-1.6819997,0.6959892,1.1475736,0.94770837,0.8045351,-1.3869147,0.9545418,1.727658,0.30666983,-0.25652072,3.518018,0.17206916,0.91179025,1.6031839,0.16860439,1.5331478,2.026039,0.8082158,1.3329548,-0.41520756,0.5530651,2.207862,-0.537139,0.45839533,1.1402539,0.35182014,0.83958066,2.2661252,1.8486686,2.6778276,2.3123004,0.9496754,2.7252955,1.4978994,0.84834325,1.5820471,2.7236648,1.7187133,2.2521043,1.1355226,1.7203598,1.6518255,-0.51173013,0.5616548,1.6266232,2.951765,2.450738,2.2115695,2.808284,1.6525433,1.2792442,1.4553083,1.9246552,1.4047041,2.1673362,0.9850706,1.2981648,0.5511849,1.1773751,1.0309436,4.5588093,3.7296386,-0.49945664,3.380778,3.4560628,2.339709,2.8465848
IMVigor210-7aa01f-ar-7aa01fc,0.48405948,-0.7224514,0.0068359342,3.970667,-1.4305923,-0.5590215,1.9807127,1.8689497,2.5145345,0.61526066,5.384949,0.7759079,2.6410222,3.4297583,3.0434995,3.8534696,0.8906914,2.678699,4.5634685,2.028,1.4299016,1.9437279,2.8770833,1.3787074,1.9468254,3.8609517,1.0529803,2.4592288,0.5461457,0.9191767,2.7894454,0.62469065,1.9688334,1.7134212,1.4849385,2.906286,1.0380259,4.6656747,2.7568002,1.974875,0.54228973,1.6004479,0.31471384,1.2555811,1.5805591,3.2618878,-0.03758115,-0.53071773,-0.8116671,4.3372707,2.3660398,2.3717349,1.7816668,-0.09218831,1.1370194,3.690644,-0.32632142,1.8722178,3.400778,3.4154553,1.199932,1.4204874,1.4293085,-0.16687718,0.45758295,0.11974146,-1.8618665,0.66624504,1.7025919,-0.8728461,0.7780463,-1.2539493,0.5126743,2.3244293,0.072352916,-0.33225363,3.6040094,0.053105395,0.94564843,0.87646496,-1.0361273,2.5939605,1.7511593,0.8651435,1.6520113,-0.25508142,1.5317271,2.3711934,-0.91473836,1.4282186,1.3038057,0.37215328,0.12700455,1.2826958,2.120805,3.3887618,2.5024078,0.8104744,2.487132,1.6409557,1.5135258,1.9438145,2.9387393,2.108625,2.6500385,2.1516023,2.0690768,2.7694788,0.09919919,0.8321481,1.2655233,2.933196,2.5089655,2.4501512,3.0603757,1.7584319,0.32117003,1.8813717,1.0198346,1.1929791,1.8780856,0.0465282,1.162217,0.07918841,2.9157507,1.241345,4.3571177,2.6937273,-0.06499243,4.4631824,3.4577222,2.3271413,2.8710299
IMVigor210-7b4000-ar-7b40007,0.48412466,0.63178533,1.630444,3.1880581,-1.7422127,1.3822123,1.2853143,2.4373698,3.233282,0.69575477,4.683251,0.5573446,2.5981538,2.6979828,1.267661,1.820575,1.8617648,1.6670036,3.2255893,1.5369177,0.63166773,1.9934279,2.432748,1.5551451,1.051639,2.6377912,0.37807304,1.1975816,0.2724469,0.77609473,2.3850772,1.1801643,1.7445605,1.5787119,0.7150142,1.4754653,-2.9526908,5.399138,1.3575811,1.3128487,1.2898405,1.6289006,0.059890997,0.34049857,0.88734853,0.23459488,-0.20162734,-0.5091282,-0.7912646,1.4785128,2.1776216,2.4861457,2.3775566,-0.008275371,1.1614848,2.362234,1.2843965,1.6974764,3.1910243,2.997606,0.20001262,1.6783521,1.1693006,-0.57640356,0.3100014,0.9010037,-0.81704956,1.2464881,1.2451211,0.67136633,2.4268878,-1.6365839,1.462386,1.9487246,0.7492496,1.7638072,3.1967843,0.63734686,1.0510252,4.5260506,3.5309665,2.8198829,2.0557692,0.11899474,1.7863789,-0.7257576,3.0023346,1.9083631,0.9582406,0.44810906,1.4896287,0.9822848,0.49943063,1.1900909,1.8946055,3.3745713,2.2647438,1.5783839,1.6983627,1.7358253,0.7644113,0.34116766,2.2442076,0.9010325,1.9563189,1.3780165,1.8254418,1.8869736,-0.43381113,0.5751209,1.6576684,3.1728687,1.8035052,2.2400146,2.5591223,1.2229999,1.7172215,1.5719224,2.4754667,1.7196856,2.1292982,1.0949048,1.3730499,1.2336985,2.152727,1.1697675,4.4773517,3.752606,-0.43066743,2.746185,3.463242,2.2951205,2.9268076
IMVigor210-7bff23-ar-7bff231,0.48420432,0.3685428,1.8352954,4.313786,-1.6975358,0.8194473,2.6193752,2.1458378,3.2194104,1.0921408,5.3002896,0.4664138,2.507379,3.359042,1.9467087,2.5583584,1.6124039,2.720078,3.5106363,1.4892108,1.064719,2.0856066,3.0738099,1.1048784,1.7953839,3.706179,0.9788798,2.43105,0.10349807,0.9606457,2.524118,1.0585817,1.7633766,1.5828993,0.41801035,2.7347977,-1.0727429,4.8589826,3.8322673,1.8593047,0.78365767,1.3898615,0.21376568,0.7232402,1.2306223,3.2860124,-0.08261522,-0.44699204,-0.45124102,4.3372726,2.3484092,1.9590198,2.0559876,0.05642121,1.2016208,3.992584,0.02063362,2.2296443,3.2605882,3.3836443,0.57123905,1.2305729,1.280024,1.2347537,0.24955788,1.0375429,-1.3350046,0.80989474,1.6218882,0.9185235,2.3127904,-1.4195018,1.2816662,1.8098612,0.49362198,1.0384632,3.3050222,0.22667137,0.86507976,3.834571,2.0326188,2.436312,1.8387963,0.040049788,1.5637888,-0.93484044,3.3194492,1.8642291,-0.13455424,0.47747904,1.1820035,0.8589672,0.91084886,1.011561,1.4012213,2.6827567,2.9163878,1.2022295,2.9152312,1.5482888,2.2017698,3.1186333,3.0924337,2.5737658,1.2723079,0.4175601,1.2172915,1.1283219,-0.14583807,0.3220407,1.5761603,2.8737092,2.5355139,2.1332674,2.799745,1.2966614,1.8481212,1.423258,2.3542254,1.6273326,1.9413974,0.87001836,1.2655289,0.44539994,1.1041588,1.1277735,4.443067,3.5457137,-0.4024882,3.1432056,3.5011027,2.382151,2.9528115
IMVigor210-7c67b0-ar-7c67b05,0.48415625,0.68249047,2.0195215,3.070012,-1.68557,1.2809156,2.9403818,2.610637,4.0586014,1.046563,4.0625763,1.0273937,2.2663972,2.552477,1.7575626,1.8921467,1.6385635,1.5707295,2.8620365,2.5038795,0.90656936,1.6835448,2.7976017,1.411437,1.0283892,2.278288,0.34474587,0.05362585,0.70213664,0.7208702,2.1246905,0.91508406,2.0266068,1.2409537,1.493493,1.4681778,-3.029055,5.441151,1.3598775,1.1807413,1.4995753,1.6407166,0.48301247,0.22458415,0.75876635,2.8246918,-0.24991637,-0.26216042,-0.25874373,4.501454,2.1418786,2.5766392,2.2161095,-0.07585466,1.3886547,2.3781667,0.6391434,2.2928102,3.299048,3.3522618,0.47593206,1.4030886,1.0508659,-0.5904058,0.37060422,0.35118136,-0.8703836,1.5949079,1.4811741,1.0474427,1.873738,-1.6296883,1.0025837,1.9271848,0.76294684,1.5337086,3.097453,0.18076502,0.8264497,3.919701,3.190565,2.9146976,1.9407353,0.19975609,2.4034324,-0.09108842,3.1318467,2.0692165,-0.030063171,0.7183169,1.7931447,0.7031007,0.23421419,0.32381257,2.0437129,2.6913965,2.6395483,1.3436584,3.1431143,1.7117633,0.6037454,0.19103885,2.026854,0.8175801,1.9889052,0.49509674,0.57184577,1.1136521,0.50424576,0.7718895,1.8136618,3.159076,2.3927474,2.1782882,2.5491905,1.4869361,1.739714,1.6232896,1.6190802,1.3524251,2.3699987,0.8997514,1.2331648,0.27650958,1.0362659,1.1284095,4.2475715,3.0800376,-0.26509792,3.0481277,3.4715693,2.3270502,2.902148
IMVigor210-7d2dfb-ar-7d2dfba,0.48409387,-0.5859083,0.03254445,3.7866402,-1.3578777,-0.20346722,1.3170733,2.0830424,2.4566522,0.38026616,5.0993867,0.53082895,2.2880626,3.180437,3.0167575,3.31658,1.0991962,2.8868096,4.627512,1.8877536,0.9270267,2.2257817,2.713514,1.4446977,2.0688725,3.4314327,1.1977823,2.628894,0.38091254,0.85835135,2.2350588,0.62968606,1.595907,1.623531,1.4483267,2.2198083,1.0425198,2.0988648,3.3053014,1.9284332,0.49155653,1.7123473,0.18377942,1.2605577,1.8782098,3.4270978,0.4668332,-0.3835119,-1.3732704,3.9611814,2.1852503,2.179221,1.5389345,0.357111,0.9151727,3.6525915,-0.20962138,1.6749625,3.5846946,4.1360927,0.63643014,1.4315579,1.3802375,-0.44688645,0.44398752,0.1426689,-1.7215375,0.6590766,1.7501295,-0.44504613,-0.8132515,-0.7916349,-0.07602182,1.9421364,-0.3550256,0.14998512,3.9970791,0.26901942,1.8975111,1.7073995,0.035547297,1.0496712,1.6964636,1.3984629,1.6049612,-0.26949167,2.4661086,2.27994,-0.4350258,1.2778511,1.5065035,0.9077058,0.68924963,2.3695989,1.4859996,3.1291046,1.9627409,0.881053,2.0469222,1.6816425,1.1005725,1.8822284,2.8792193,2.0949938,2.6142952,1.847074,2.1192842,2.7333531,0.2645207,0.7429229,1.6826266,2.6140044,2.3654408,2.2849221,3.3463862,1.6273892,0.33438492,2.0385742,1.0284921,1.0240107,1.5704851,0.041696843,1.3151333,0.17697652,1.2060279,1.2546725,4.4511523,3.0613496,-0.13224721,3.8801877,3.4128983,2.2517095,2.8220546
IMVigor210-7d7c54-ar-7d7c546,0.4840682,-0.27855307,0.948925,3.6166062,-1.6795769,0.5912868,2.782394,2.4155977,3.9179845,0.39678913,4.6603127,0.81531054,2.085568,2.628637,2.0449057,2.332863,1.5678592,2.2262232,3.5559049,1.5731055,0.9974245,1.5534672,2.8541896,1.2730455,1.2767398,2.8762612,0.42641574,0.45164657,0.70470715,0.88527846,2.4118934,1.3768095,2.7199678,1.5739329,1.5115252,1.8112538,-1.8813697,5.4498982,1.3611354,1.3717693,0.7313479,1.4807336,0.18047984,0.5463073,0.89126545,2.7914755,-0.14489505,-0.54190046,-0.92725337,4.4486036,2.2633362,2.4760106,2.2704325,0.43955967,1.1388217,3.6188018,1.1581558,1.8083268,2.5690393,2.842554,0.19958282,1.5434245,1.2804686,-0.51134866,0.19423206,0.9813525,-1.2066097,1.1066707,1.4524928,-0.2821264,1.2503629,-1.7513686,1.2611122,1.8891373,0.26744926,0.57030904,3.2255414,-0.1392313,0.59497696,2.7977355,1.7487782,0.8779062,2.0904186,-0.042242263,1.578639,-0.09285678,2.2030606,2.1661463,-0.25100875,1.1295321,1.7718691,0.017280366,0.36333403,1.3375187,1.7905363,2.7038732,2.2775242,1.0459666,2.836259,1.5753899,0.9719058,1.2558153,2.69064,1.4870044,2.1388109,1.0703241,0.80285656,1.0989075,-0.02208833,0.38831264,1.4572935,2.9966834,2.4745843,2.4076238,2.5317976,1.4421083,1.6641507,1.5213898,2.4210343,1.7473279,2.1337934,1.0322908,1.3134983,0.98617923,2.2497838,1.1393838,4.343478,3.561801,-0.44135562,3.564433,3.491457,2.3430047,2.872239
IMVigor210-7f0d9c-ar-7f0d9cc,0.4841217,-0.9229237,-0.007942919,4.043183,-1.4466558,0.0324339,2.3880675,2.0654984,2.6654465,-0.10058519,5.3738837,0.747234,2.432198,3.5090556,3.110227,3.9333675,1.262368,2.7249277,4.588532,1.9553906,1.059439,2.1774852,2.789493,1.3369594,2.0322385,3.7205172,1.1539162,3.0170326,0.5363708,1.0211535,2.5204508,0.42440674,2.0765488,1.6259215,1.5109366,2.3962104,0.7445877,3.4555395,2.7399611,1.7857237,0.5796013,1.8326756,0.36950183,1.1995373,1.7428168,3.157523,0.48692748,-0.47548607,-1.3581649,4.369635,2.3511033,2.3152065,1.7533319,-0.10589276,1.0745718,3.581904,-0.24037504,1.6565596,3.7853365,3.8333287,0.44320422,1.4964855,1.3566121,-0.48448136,0.40410265,0.04768203,-1.8696984,0.6111075,1.7172513,-0.83303314,0.029345449,-1.1784827,0.44169593,2.1633184,-0.16358335,-0.3181244,3.193215,-0.23034088,0.6954746,0.84042835,-1.395129,2.6349003,1.9563763,0.8818017,1.5542079,-0.3862099,1.0604141,2.2684715,-0.6915865,1.6303796,1.6360314,0.3417967,0.531286,1.1044369,1.5992141,2.7455738,2.4493608,1.2022749,2.1771367,1.6669166,1.2506349,1.6305935,2.8840818,1.9367808,2.3749363,1.9795763,2.1201987,2.747681,-0.14711192,0.80801976,1.4065007,2.95142,2.2060618,2.424787,4.0649233,1.7210219,-0.0409018,1.5466051,1.0738227,1.463481,1.7872806,-0.08611117,1.2953918,0.35162812,2.8625154,1.1286391,4.284647,2.9602997,-0.26725134,4.3661294,3.4533534,2.2988641,2.8463824
