,CANCER,Bcell_general,Memory_Bcell,Naive_Bcell,Plasma_cell,CD4_Tcell,CD8_Tcell,Memory_Tcell,Naive_Tcell,Tcell_general,Cytotoxic_Tcell,Exhausted_Tcell,Immune_checkpoint,Treg,NKcell,Innate_lymphoid_cell,cDC,pDC,Macrophage,Monocyte,Myeloid,Granulocyte,Mast,Erythrocyte,Platelet,Stem,Stroma,Pericyte,Fibroblast,Endothelial,Epithelial,Mesothelial,Adipocyte,Hepatocyte,Pancreatic,Pneumocyte,Apoptosis_pathway,IFNg_pathway,TGFb_pathway,Cytokine,Cell_proliferation,TLS,Genome_integrity,Reference
Pt27_On_AD467934@On,0.0028037131107968216,-0.0046661090906430025,-0.015886187254608664,-0.0009416775446149915,0.0,-0.0022935702908151944,-0.015339903953601053,0.0038736523576657343,0.0017161693089613524,-0.018493575099141443,-0.0007313801796956792,-0.062916351356567,-0.008338788771562172,-0.0021593153842530506,-0.007046772635891446,-0.0008795682885449612,0.0020415330426871783,0.00048723619871195704,-0.01937775807539287,-0.004627863447887735,0.0,0.020384593527958808,-0.007276915468699747,-0.033440755353654046,0.0,-0.0019828843505414907,0.002127890769933342,-0.00042612753882725657,0.021782530874018907,0.005671074737715456,0.0,-0.0007872889534906533,0.00550690475322799,0.001182982145806674,-0.02228096676503049,0.0029719980054193286,-0.0029335518678290907,0.013450595531800698,-0.0057884888152112774,-0.002444431151863449,-0.014946992476476132,-0.06850418794643814,0.010403225889364709,0.0
Pt28_On_AD167375@On,0.0,0.008545725342047093,0.009599549600886478,-0.0031593427246213194,0.008124469946025377,-0.004828161923668474,-0.008383816862897069,-0.004522128534912964,-0.013212901065447799,0.005243407849575901,0.004851619930928495,0.035491983737300246,0.0007353927103407047,-0.004982686042990937,-0.0010988307123053602,0.0012582527231833438,-0.0029759259911238153,-0.005412669911583394,0.0059377385419083035,0.0005747113247240431,0.0007734821006409266,0.005470524797788617,-0.025944937179792238,-0.024038113766498986,0.0019413609356141927,-0.0010144210555205469,0.010361935527114745,0.00809257567088442,0.02496891143367556,0.0,-0.0023771439063607334,-0.00938074852172158,-0.09395416737053428,0.0028938108837803077,0.007109936569245709,0.0012618464016162967,-0.0031602993519590948,-0.0185072978682234,-0.0008780031835689882,-0.041082621150413966,-0.029802434250909348,-0.08056324622478196,0.01049021500387066,-0.0018159231664989783
Pt3_On_E9047638@On,0.005221545754463502,0.03246290195868339,-0.04639863151782948,0.0,0.02307266982803836,0.10497130933728815,0.03987007832096413,0.021773828041291392,-0.003103107286948037,-0.031672903831669645,0.01190709887406066,-0.01610337394262056,0.0,-0.004421283569643065,-0.004426692685916721,-0.007909078178311478,0.01227778115314853,0.002343639076422182,-0.04115611094817806,-0.0092787651664569,0.0,-0.01925554073594024,0.08914197350417463,0.07788643438098476,0.0032453655376252486,0.015999422961881393,0.0015980875801375396,-0.019024771738389068,0.18327758263561902,-0.0978295386484725,0.1133782956385893,0.042877115222925116,-0.04062708451709335,0.009386526308471109,0.05916164745462651,-0.020513179848021035,0.019361124086604842,0.0,-0.006244217603499562,0.23433741918219375,-0.023234717306409428,-0.00829355017545894,0.030871629133429276,0.003090683394273208
Pt30_On_AD505620@On,-0.0010856001679675257,0.013776873794563672,0.08153992432267523,0.0036196927130513995,0.05497551255019993,-0.012587633963265126,0.028138898479035945,0.00589722794728401,-0.02973250666301095,0.08723499642233053,0.017900785113256712,0.200577986131021,0.014210764013470342,-0.02511756121572221,0.004920904681309874,-0.015102654910030334,0.001578273432531246,0.0037478334162201338,0.06073385943393706,0.0,0.04282814523567891,0.01969280541147602,0.016958265490473846,0.0313118613752713,0.00786215158186449,-0.013383148088214962,0.04342350180945922,-0.009899778793272043,-0.0017370665592029231,-0.02335966273912813,0.0,-0.08421965648963904,0.16404018897534958,0.0,0.058702022509168617,0.008958967805978234,0.0027284741517838267,-0.048187055416243296,-0.008839143916248788,-0.053551044374196166,0.054340943113341054,0.0514520761002751,0.0,0.010226429104438162
Pt31_On_AD467932@On,-0.0008683267041631988,0.006859968234008282,0.008686846676549132,-0.003547082972666802,0.010189836123569508,-0.007599690319656281,0.0005435885684264404,-0.004280022552084643,-0.005266172158155705,0.003195368227671461,0.0020050421709637647,0.018442532566551623,-0.0015971119960090168,-0.00426925938489604,-0.0076317363140832465,-0.002555622282213916,0.0005417381139602433,-0.004626599773779366,-0.0019814991999254545,0.0,0.0011367075791747087,-0.008225789509762205,-0.038320812852370045,-0.06201658866994072,-0.0011281937837788628,0.0018459319683235978,-0.030775169173564647,0.020266457198683783,-0.024217135967524887,0.0154999745490239,-0.004641412732929429,0.014069074943255348,-0.03510346995228498,0.002252442988472941,0.006600720867228095,0.0007966544382730347,-0.016261724561933463,-0.013400905548938986,0.0011614542750299501,-0.056699064766705616,-0.010026037346154294,-0.005601510557851272,0.009076527702957693,-0.0023282009233615286
Pt34_On_AD485757@On,0.0,-0.01671696242976753,0.0052892457412849194,0.002611440468140334,0.02144559638799982,-0.005744361953888486,-0.008563038553457438,-0.005652473172645348,-0.004049529187425968,0.07010387395679163,0.0193499546411601,0.09215569662817175,0.012199914354166312,0.018615213881478788,0.006746100129885226,0.0058514792226663165,0.007120405830828951,0.0,0.0571928489108583,-0.03758612719257741,-0.014161122984381512,-0.023347892650253745,0.07113837770334375,0.023081392816848244,0.00787197261117954,0.008248572562884054,0.021161834760800892,0.009924286048579858,0.06434148722395384,0.02113459559926337,0.0,-0.03997952734483213,0.012606055640659614,0.0036569671436533432,-0.005713449172015388,0.009383075382547344,0.03159390042631169,0.010971376167183505,-0.011542101385261289,0.02403202884766149,0.03769512819709682,0.27308551280460147,-0.016682150747114887,0.005228152368219385
Pt36_On_AD495182@On,0.0006737608721698225,0.00448036802098985,-0.00790367200000267,0.001008941939888144,0.0015816258053211645,-0.0029594354488261675,-0.013203496973457154,-0.007277570921018707,0.004906626662045976,-0.014602316966266241,0.0036242046363673917,-0.027497546031007774,-0.010994912081476932,-0.005751977471468064,-0.009893149012359577,-0.0007053163313851678,0.0014658179368906774,-0.0031282471222039135,0.0014048746651821656,-0.011134776362319354,-0.005578016426008838,0.004224006326903416,0.0071828063426505285,0.02399426268253261,-0.00026273861432254503,-0.002210457720636809,-0.0004726557327800879,-0.003417140259475567,-0.014298685219887131,-0.006022361301091508,0.0,-0.0015485393841667761,-0.012289339107988153,0.003291402102517725,-0.007183894581822876,0.0017289403541025962,0.009102875539465339,0.0006148039855577062,0.0016496020006645633,-0.029644563211279933,-0.01200245245649275,-0.08900926204511259,0.0012325447784181636,-0.0035883386682120932
Pt37_On_AD495183@On,-0.0014556584063076855,-0.013395550906599637,0.020892015725831714,-0.0013566381003819428,-0.01336571048539513,0.014239774082228625,-0.01187016344685495,-0.004890028710675652,0.010956347920648936,-0.022399090763602015,0.0013051789033806955,-0.09676109630409624,-0.00794474630843565,-0.006457692917012442,-0.006522410191710761,0.0017801535391346573,-0.00040381009257427236,0.0012938252678464687,-0.03047502375642685,0.0011421432861918894,0.0019741562440580215,-0.0007692977989136109,-0.009331929149950506,-0.0019188221401097198,-0.007464289320884473,-0.001136502262562853,-0.0015004949922740396,-0.01096930838348841,0.005848993225160622,0.025782641867378043,-0.005034562369906167,0.0054533451827168955,-0.020974415425935308,0.00035300584344912064,-0.017200230146875755,0.001212272500975019,0.014863710273209114,0.008545513180230922,0.0027061774890707563,0.036269852997586415,0.0012184921889621262,-0.08944364999740538,0.002001100470388967,-0.003973560377889068
Pt38_On_E9414881@On,-0.0005476574506804517,-0.010052326229632121,-0.007194684051441853,-0.002137358349095193,-0.009461163644216352,-0.005057366753592584,-0.021293525677457265,-0.0077810965449326905,0.006652863647927606,-0.032763456692415587,-0.0033879454404759516,-0.025490895928018113,0.0,0.00263743492393723,-0.005632011879408792,0.003432933478917763,-0.000660390145743099,-0.0012851351393305518,0.0,0.0023475001342046597,-0.003635040188376859,0.0028302621858561435,-0.01344228817668909,-0.007310945390511648,-0.00041442246812023974,-0.003059482750385163,-0.010070387965025358,-0.007037495511895247,-0.00067493748057429,0.0019696072682369274,-0.0019325180495667442,-0.008216362459769233,-0.0305698622613487,-0.001105724002940241,0.010116720440000148,-0.00033162444020255294,-0.00619315427731049,0.020543432954354332,0.0014384570995079752,-0.0058665391981040415,-0.006998983128076862,-0.040350188969652444,0.0,-0.0024942810334601107
Pt4_On_E9047643@On,0.0011004026919519381,0.012146686640827242,0.026403808418834076,-0.001856216635309861,0.01736747641078765,-0.0018722174898822943,0.016944006205718138,-0.003150926618217587,-0.006256040914075725,0.025959147996729787,0.010936333360466783,0.06147876067810112,0.004422249682555328,-0.022217805867366033,0.03013640517296383,-0.008798393374152039,-0.004936295681468164,0.0,0.0,0.0023315714122565884,0.004760763043310075,-0.014195482854476454,0.016535932545135263,-0.04903327161461188,0.0,-0.0022365442236276247,0.010921450973646711,-0.005683949123542609,-0.011039543653399897,-0.03749795173835575,-0.007270371760980234,-0.047360080040610084,-0.05389847337874394,0.0010834066905616726,0.011472725172171551,0.00498887606247581,-0.011611509784841873,-0.0402622626360727,0.0,-0.059648433067063196,0.003423949650589505,-0.0635230087607945,-0.0034628003745959257,0.0
Pt44_On_AD167376@On,0.0021298859432281585,0.060490394813456805,-0.017993334013617416,-0.004842334531048979,-0.018281238847341192,0.011579905479727882,0.03707960070671831,0.002644557692255311,0.0038149794747903846,0.03192136706621083,0.010841106022429308,0.05075592375356863,0.022868054217092128,0.022545031745487384,-0.0038650556076232617,0.015546877301329693,0.005586537457392867,0.0,-0.020398115359080517,-0.009268322233257601,0.03411173179817749,-0.012829805302201977,0.15343008379165407,-0.019823325317229624,0.0038821868315599213,0.00018996121347409126,0.036372068629910326,-0.016473549694762134,0.04013719360826037,-0.04770060299227576,-0.013465001457072221,-0.09801355402459992,0.37852677546718727,0.01969885699283265,0.019168631046216564,-0.002312599694491662,0.034176869863989864,-0.02067795146394327,-0.010173393366769704,0.04281278581663971,0.023249841734291895,0.020779645772507842,-0.02469758300399061,0.0
Pt46_On_AD781834@On,0.0026803321107201615,-0.04176701523015449,-0.0006248845818301958,0.0,-0.028080947762884955,-0.008713317962349037,0.007540235369866989,0.0025022110671504673,-0.005176933941083746,-0.02205894518261696,-0.0033921112253381407,-0.0840390133088857,-0.00423614723450688,0.012680657549169068,0.0,0.007555182948401126,0.0021813959973610666,0.0,0.020035444071028412,-0.019402146476989034,-0.025241951137945327,-0.0041174711033675005,0.023835793042339088,-0.0076787280208337454,0.002593746097850454,0.0,0.007641728386066549,0.0,0.0027609675886821933,0.02267936408902744,0.0014124950375395758,-0.01665485325418516,0.0800442617044052,0.0039041302825850357,-0.07327011621429233,0.003696616978578382,0.014725466781388223,-0.0021242078491974957,-0.004044245949988237,-0.011658790301075701,0.010427649179609566,-0.09293470671040423,0.0,-0.001211625931466287
Pt47_On_AD530367@On,-0.0001756022740586242,-0.017445828233969108,-0.0022318861985242606,-0.0009589855662994565,-0.017024633844817328,0.002044105001068438,-0.008712915921643223,0.0019131270172910659,0.003988724276818137,-0.023550949358363236,-0.007061730441518544,-0.05152368527314121,-0.006491050112667543,-0.013701941756501381,-0.007870497212013447,-0.0034756333458867495,0.0,-0.0010426982284902414,-0.0037928697062953607,0.006217899776965135,-0.013923612590267986,0.012706356215724957,-0.003105176247969657,0.03495911278307299,-0.00675574435264455,-0.00388680769454008,0.0,-0.002560997307578059,0.02880626857912908,0.0034278258695524815,0.007786100031295893,0.008488361188974402,-0.02355574584985078,0.002477896502204646,-0.017379458011838784,0.0034466532083812372,-0.007797142062523801,0.0014558273045220532,0.001542278401289405,0.000929794545991902,0.0033184543386644057,-0.1011773908017836,-0.0030476925163233225,-0.0038747581724854763
Pt48_On_E9047631@On,0.0,0.01782753773859282,-0.041184647951946256,-0.0037666714074947477,0.03272850751321234,0.018311137463688707,-0.006154067204573426,0.01017760234805843,0.004441495420484364,-0.028529892260091533,0.0,-0.00925961702745254,0.0,0.03223976439802601,0.0,0.016019190968420503,0.0,0.0,-0.04004775674094151,0.029573272258846192,0.017507929435800044,0.010885018868801966,0.013181729234594531,-0.08764527867980405,0.004190624908329915,0.013582446948618283,-0.007756942739996714,0.014490548089408929,-0.04528204159331313,0.015407657100063737,0.003391116334025739,0.05117272733768199,0.012309450822983395,-0.02570253461324175,-0.031522048097497174,0.0,0.10560615437965655,0.09453529187715654,0.014274932329875496,0.10482617354400398,0.03284451482100363,0.3833893751622182,0.00648648150464705,0.00697917498846834
Pt49_On_AD681976@On,0.0,0.016941069686987047,0.10353939435046687,-0.005137940970064058,0.06135571090832118,-0.01861338622999163,0.023935780123447943,0.021295182183632095,-0.022788432901210416,0.12727067843243828,0.030756517154832828,0.21176195709322798,0.008960276180153423,-0.02742198024331557,0.05896684841483969,-0.0187411186289379,0.0,0.0,0.06949283966475937,-0.02190165574891405,0.036164214422052705,0.02917856218185472,0.07612739511295433,0.03851095409048188,0.0,0.002699999561089278,0.018450758408580684,-0.010627705253732805,-0.024288749586630468,-0.012736670683946084,0.0,-0.05356861226292188,0.23536288247587592,0.007277162787163034,-0.011331878478403048,-0.0017475607040205858,0.0,-0.0661707825433436,-0.005685349400086686,-0.0274226971352757,0.031077714425511327,-0.12041503408688856,-0.006116126756400831,0.0015101936093426804
Pt5_On_E9047635@On,0.0,-0.011266499382682406,-0.015425189300259025,-0.001132253027439022,-0.0074440265112503635,-0.006820248141845503,-0.00783356949382305,-0.0044307172716953995,0.00641449338709256,-0.01624686073921833,0.0,0.009578395208214704,0.0,-0.0030727298889078533,-0.0066562848039620716,-0.0012734681587258155,0.0,-0.0032321105246156667,-0.0108407886329404,-0.012039118473693058,0.010012349494471351,-0.00803024679102295,-0.040383425854072834,-0.005736690163258373,0.0,-0.003807415895756728,-0.01679616666389939,0.007962138291107267,-0.028666463012116224,0.009567162094364432,-0.005951786230921267,0.015281930018877996,0.009537355453042589,0.0,0.003404846525361716,-0.0011759934284834967,-0.007678295949306601,0.0,0.0017353482909935442,-0.01692494557270704,-0.016705525049505888,-0.0540997650878025,0.009798711896450762,0.0
Pt52_On_AD530365@On,-0.00016553580587767115,-0.008104564904805402,0.00849966568959876,0.0,-0.002973475529345954,-0.006830452260653645,-0.006870410082024946,-0.004210903314197185,-0.002108839953590003,-0.02016764242397623,-0.014794442112333162,-0.05344987166101258,-0.0026061740661181246,-0.00569971906064925,-0.005909588811336716,-4.253568473182113e-05,0.0017055875859663667,-0.002655852265496686,-0.017819622793869488,0.0030843247998055567,-0.00534387577710558,-0.0016670473275134515,-0.003439905311196354,0.024051744427249958,-0.0016506502623670682,-0.004458007185943618,0.0011021171165794337,0.0009798314346802404,-0.01355425269110303,-0.010039748439856624,0.006472887014511951,-0.007530890324706606,-0.026887888687154023,-0.015881488771603388,0.003217876618273792,-0.0030937161094136668,0.005406861648580973,0.016936660344942532,-0.002048829590504992,-0.021803460816381695,-0.0004304087871757422,-0.03238649575190695,0.00326524744206742,-0.00040776595629035683
Pt62_On_AD635728@On,0.0023487257800849488,-0.008511501142349269,-0.03284916466101122,0.00017815502734466634,-0.014840776421165313,-0.0032505109652862774,-0.018937385589182617,-0.007754516732857249,0.005569236316346337,-0.021849517716314344,-0.008103027302841523,-0.04523813823824412,-0.0009905076838012364,0.008938154437152374,-0.004729291162948535,0.0033604875429852745,0.0,-0.0012927706228780895,-0.01029474579957658,0.005799748192567204,-0.009934922625227301,0.004282187456340326,-0.0321426693366159,-0.025238483326521004,0.0,-0.0006715971358419144,-0.018010796774073533,0.0024558528419410665,0.014612052292055505,0.007543455056821518,0.0011458649317167828,0.013226044139869242,-0.005768219143973877,-0.013583663297206672,-0.0014964487384262315,-0.005580824678632144,-0.014208506428609453,0.017971108409675893,0.002737991286536565,0.004605772194254211,0.0026200542024407856,-0.016537407520535195,-0.005984265472627037,0.0
Pt65_On_AD796996@On,-0.0006870938553438399,0.01083629343263998,0.014231460955255439,-0.0017021892207064182,0.003078131294241057,-0.00872765598682226,-0.010006539059287015,-0.0017183943595245445,-0.01216395960395157,-0.009873933841405167,0.0031124576103480207,-0.021587555429155993,-0.005354164041141147,-0.0057737849931655,-0.005638348137385406,-0.002715586584228025,0.0,0.0014006596601026427,0.003428159095639353,0.0008509660423284243,-0.010338778060958361,0.0031974655207557723,0.00823147178033568,0.014311473772576366,0.001875318262796388,0.002484733671198144,0.001521302004072641,-0.0256978922393264,0.042640906921011454,-0.009804831043125739,-0.00883389330567373,-0.010839797637149038,-0.0436144570431886,0.001233689369390679,0.03524258009093655,0.0014514931606938635,-0.021035982697369598,-0.024060979393402775,0.0025895937968405973,-0.051298356916835326,-0.007969364923607558,-0.08356114292454259,0.002743155515124438,-0.0009713534661958678
Pt67_On_AD530366@On,0.003677139010237854,-0.022093650293218563,-0.03972103687739399,-0.0016112674326812988,-0.004784783256977197,0.028524125800038966,-0.0221160089930111,-0.0024967401756657674,-0.004086921366054822,-0.022571713732003163,-0.021877587562961136,-0.04570472523213271,0.002181196965273246,0.02510276470264772,-0.004618824430870607,0.012940931267023052,0.0022863500026004055,0.0031389706863208288,0.0030096561959129017,0.010256817075520947,-0.024668200744485582,-0.00351451324649366,0.012208587564431479,-0.022604607559422615,0.002526730097513534,-0.00914392371858024,-0.020436921636936275,0.0013103887056637314,-0.03907715046964605,0.03142377443050124,0.015380439981983521,0.02603939184638423,-0.055225194604336426,0.0,-0.03579860546853743,-0.04445644951762499,0.02944117895970492,0.05259133119442514,0.0023625525659204654,0.007277548525541411,0.007667344740500085,-0.07386848740109883,0.006590129423829074,0.005171767490393192
